quarters,district,datetime,country,district_code,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region
2009Q3,Kajo Keji,2009-07-01,South Sudan,79.0,31.46144,3.894441,2009_07,2009.0,8.0,1.0,,0.7240847,96.89623999999999,17.461723333333335,-10.089532333333333,28.18113,-4.275871666666666,0.0,0.0,1.0133780000000001,2546.453,31.718730000000004,231055.0,79901.99,65.16129,2009-07-01,Equatoria,Equatoria
2009Q3,Kapoeta East,2009-07-01,South Sudan,95.0,34.60625,5.175935,2009_07,2009.0,8.0,2.0,,0.3288311,75.09046333333333,7.149633333333334,-5.334581,3.7790660000000003,-6.275143333333333,0.0,0.0,1.023067,26795.99,49.45278,251857.0,55394.19,73.1442,2009-07-01,Equatoria,Equatoria
2009Q3,Kapoeta North,2009-07-01,South Sudan,93.0,33.46191,5.306582,2009_07,2009.0,8.0,2.0,,0.45949766666666664,79.05251,11.899028999999999,-8.072660666666666,7.053189333333333,-9.26958,0.0,0.0,1.0304263333333334,5758.278000000001,56.15965,140843.0,13915.230000000001,73.75362,2009-07-01,Equatoria,Equatoria
2009Q3,Kapoeta South,2009-07-01,South Sudan,87.0,33.68026,4.563413,2009_07,2009.0,8.0,2.0,,0.3660290333333333,70.41512666666667,8.911912333333333,-8.466861333333334,5.245466,-9.219796333333333,0.3333333333333333,3.3333333333333335,1.0041853333333333,1205.519,68.84248,107037.0,125863.5,70.0,2009-07-01,Equatoria,Equatoria
2009Q3,Koch,2009-07-01,South Sudan,127.0,29.85742,8.633903,2009_07,2009.0,8.0,1.0,,0.6728842666666667,98.51132,22.134326666666666,-6.748436666666667,23.37879666666667,-1.7012404333333333,0.0,0.0,0.9312199,4428.075,10.10188,87627.0,5726.711,82.94444,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Lafon,2009-07-01,South Sudan,94.0,32.67142,5.249238,2009_07,2009.0,8.0,2.0,,0.557181,93.88311,13.165076,-8.477117666666667,13.438153333333332,-5.553675666666667,0.0,0.0,1.0333923333333335,16314.18,38.10764,145958.0,17908.12,82.58201,2009-07-01,Equatoria,Equatoria
2009Q3,Lainya,2009-07-01,South Sudan,84.0,30.853709999999996,4.277663,2009_07,2009.0,8.0,1.0,,0.7450254333333333,98.75322666666666,16.52638,-10.644426999999999,27.482983333333333,-4.278181,0.0,0.0,1.0249838333333334,3514.742,26.16167,105153.0,93503.09000000001,62.83784,2009-07-01,Equatoria,Equatoria
2009Q3,Leer,2009-07-01,South Sudan,121.0,30.228169999999995,8.174243,2009_07,2009.0,8.0,1.0,,0.6320756666666667,97.42027999999999,18.872133333333334,-8.792521666666667,18.469883333333332,-2.5022789999999997,0.0,0.0,0.9484325333333333,1637.8910000000003,41.07024,61535.0,36786.08,86.84211,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Longchuk,2009-07-01,South Sudan,137.0,33.52691,9.255936,2009_07,2009.0,8.0,2.0,,0.6484901,92.09966333333334,20.198249999999998,-4.961017,22.60061,-6.750668666666667,0.0,0.0,0.9465202,6953.015,14.37408,73994.0,26401.34,84.59756,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Maban,2009-07-01,South Sudan,139.0,33.45998,10.02391,2009_07,2009.0,8.0,1.0,,0.6578949333333334,94.02918333333332,21.691136666666665,-2.1775055,23.45534333333333,-4.614436666666666,0.0,0.0,0.9261694,11866.22,30.16233,55875.0,20155.89,87.21831000000002,2009-07-01,Greater Upper Nile,Greater Upper Nile
